id_prodotto,nome_ita_categoria,lunghezza_nome,lunghezza_descrizione,numero_foto
cc3181a81384b6fc34602d49cb6068a6,elettronica,33,94,1
ebf24ee072330cc6f6ff44a74185d716,articoli per la casa,56,555,2
76af9e7b28825784063eef745c2bb63a,articoli per la casa,46,696,1
73deb4d29b1361deb8e78b75478f210e,sport e tempo libero,60,1596,3
2f0f230a6d1c2189c346d0992df870fa,articoli per la casa,60,607,1
ea588d45372c3d1b99f7761e35c2952f,salute e bellezza,26,864,1
fb9c4133006cdb80c0a96dd36310aac4,automobile,59,2400,2
4ea69fe7483b9c2a54bd05c2c2b02c93,prodotti industriali,45,149,1
c7b99e577e7d7948c7fab1d7c1326d22,edilizia,43,278,2
2fbb5ae777d299cd365c6b3a94b54bcb,salute e bellezza,60,541,1
5ec9cc4e1217d387b9fedfa362b7bc24,automobile,56,1310,1
37d83d294c825fd69de0dea08933cf40,giocattoli,33,278,1
56cfc201c76464fa6c5b3f4a1257fa0b,salute e bellezza,56,1833,1
78fb3aacfbed6d74a9ae27f69ffd6ee8,articoli per la casa,44,258,2
93f1cce4b913dbf3213569661cb978bc,articoli per la casa,59,1029,1
f42ce455e63158d56c2323bd054270e3,giocattoli,58,750,5
64fc6010136aa59736e148c404e77a54,edilizia,59,918,6
caacfe6fb59d88b766dda4c46f8be6be,articoli per la casa,49,686,1
04a3191f211edc97716020026d05d260,articoli per la casa,56,595,2
e5658bcc41cb5f1d1a0b3bde488c2f98,articoli per la casa,42,230,1
4c841517250c8eeafc917a63bc78acae,articoli per la casa,39,297,1
0f679de41005ce40722b43993df839e0,elettronica,36,1755,2
8877966d8f081b2857a5e293d6ecf59e,cartoleria,51,351,1
4cf208eb95726ebefc2567bebba903bf,articoli per la casa,20,435,7
8a9e6069daf723d19d2f3644f30a0045,articoli per la casa,60,315,1
e9e7c986c179d190220afed62bbfd79b,elettronica,58,776,7
82d7b276f49e72ffce78d10b20518808,libri,53,80,1
441bf12dfcffc687efcdc235669c55dc,articoli per la casa,55,594,1
9f1fbbe90131eec1287c7ee32bb32a31,moda,48,796,1
5cbca81261e661159b5a3e6025bffba8,salute e bellezza,48,87,1
e7db73845e4033124467595ff6c0c237,elettronica,60,515,3
8ee4a65ca0dcdad7f10393ca2788bce5,articoli per la casa,37,212,1
b1ce6dc4824ff3e89a7a10426462158b,salute e bellezza,30,386,1
87716aafd7c6269cddb3403f85e4102e,articoli per la casa,32,84,2
739ec9878497e19f019f5967fda86c9f,idee regalo,57,586,1
f9df82b6115c453e5ae8e7706576eef5,edilizia,58,908,1
d35839b7d99e82c6541eae7a3cc1f527,cartoleria,38,519,1
e13d2c379481eddfa4b8844f8beb7db0,giardinaggio,52,347,3
f9ebdbca177cfdb1be1ea462e9dacb82,articoli per la casa,28,854,4
e5b97eb572e156e4ca5ae8c384f7106a,elettronica,59,247,1
3faadd91c89ff779e6cd1fd09a46ee39,salute e bellezza,60,419,1
0d3ae9775bb6537884a4cf722b258d83,cartoleria,59,672,5
cbff74049dbad803004f05ba4197e540,elettronica,58,2426,4
5027a29c73fb3aa5e93eae6867c9a2e7,cartoleria,53,500,2
a5ff20b029ac4a8efcb652a53f640ce1,sport e tempo libero,39,1659,1
f492c6bfb46eefde7d16bb68a042cc26,mobili,60,941,3
8e382dedd9ae71943f9a70f6725b748f,articoli per la casa,54,1161,1
90d6c0080350ceabdb86561709163786,edilizia,51,329,3
ff96895c6b1d31f34b2d82f86670fa85,articoli per la casa,59,297,1
5cd950f6f9b4f8c82e805a136e3df79f,giocattoli,43,3138,2
d48e60abb2b51506a3d71d3552db7f96,articoli per la casa,29,605,6
08fa0d50b027a64e8600e9c04759c825,sport e tempo libero,58,231,2
0a407038cdb51df51fa8d01c54fa05f0,articoli per la casa,50,614,1
1aa7397df05b60bd4c46fb61543b2ddf,mobili,36,569,1
c4036b07aeb315973d843c5bb1fc267f,salute e bellezza,53,1205,1
b69585752110ce1af10cf9baee38e992,salute e bellezza,24,784,1
42c28e0e09e582dfd979242c53111e6e,automobile,50,117,1
2bfc998cf625e54b2c6447bfc7c18cb4,articoli per la casa,38,946,2
6d5dc5358e4ea12ef2c8058d7773c0a1,articoli per la casa,58,245,1
8a4c5d65d3fa7a37204ea7f8538f91bd,elettronica,26,785,3
cf51b185defdb6170bd8deb64707e906,idee regalo,45,859,1
d45f43af9b205b51568f78314d3057a6,sport e tempo libero,49,1096,3
7b1f55eb9b85b0aa6b1d4c16108eac61,articoli per la casa,59,272,1
306e6b5dda3397e4a9312f94d82565b5,giocattoli,54,1213,9
95d826ad9085b17f440392512675699f,automobile,56,1000,3
0e314819204e6e8c5f4481cf5e8367a4,animali,45,599,2
e233b5d790d4c512c5cc1d6c0ff94f55,prodotti industriali,52,2042,1
e791e580a2421e4471aebb0629c705c1,elettronica,57,991,4
d5c263f4d651ba657c900ce70a4be7de,elettronica,59,458,4
d65575084607f3d226fb972abc1eb3ce,sport e tempo libero,28,973,1
140568dfbaaf1a45e378cb87a346c91e,articoli per la casa,47,469,1
55706d564fb262a790f8a7e5096f12ba,salute e bellezza,37,955,1
328885b1f935efd7c06eef905173ec44,sport e tempo libero,33,371,5
c033d17d5564326cf7986e7ffda1cf60,salute e bellezza,55,865,4
183210d186d30d050604f96ef87af803,automobile,50,651,5
e0e63d6026e52ac33331285c082de442,articoli per la casa,60,275,1
a9e1f2fff48f21f5e6fc9dce739e1160,sport e tempo libero,59,834,1
5bd6c3f52d2574ceaa8f55cbed201dab,articoli per la casa,53,752,1
8cc83a79f9db9fd5f391c6c6c5e0dc4d,elettronica,42,432,5
27bd615168b15793cc060588b2aadd60,salute e bellezza,36,512,1
a9ad8b0011994d657f5398d864999f61,articoli per la casa,49,638,2
65610bb38e3ee3e20a94885411c3feec,salute e bellezza,58,325,1
4b54b3c4276e14492c3b466f49583f72,edilizia,53,910,4
b47f5cf2e99655cfc404520cb7553e2a,categoria non disponibile,47,508,6
7931c305032ec48bb0ed7bd63539aeec,edilizia,60,721,4
472e40d731e031417dbd21ef8bf03f8d,elettronica,52,2295,4
4aabcc5cb08a8a919cc46a2a7a7d1bd9,giardinaggio,37,225,4
bfde0959ec5f62871403b693d2fe68d2,articoli per la casa,59,403,1
92bc0c56dce8e6bee96f8b443f886a97,mobili,54,2038,3
585fba465552491690a4d0ebc78ef585,animali,24,796,1
bec00ee6877f9d594709ce242ee4d0ec,edilizia,59,2224,1
fe25db018a92c3f4ff5cd5d2e0bb7290,libri,54,424,1
babebd0af88094b11c6374034e7347f5,salute e bellezza,33,1209,1
47b49b876c60eafde72f0e1c602f386d,musica,37,256,1
37bb05868e497e0d9356d850c3d3bab4,idee regalo,55,812,1
19dcf909566fad3eb56a49fa80193852,edilizia,38,296,1
4f4524396824b581a27a7dcebb2938b5,edilizia,60,560,3
e50d5ff1ca7c56933a6f35de967fd2e1,articoli per l'infanzia,63,1375,2
328e385961fd439024dabd6512dc1039,automobile,47,641,4
562970ce0462981e1699d50878a10450,articoli per la casa,57,1348,9
7b8d9c8c0d923944798fd521f6d0a1af,edilizia,56,1287,2
a7bf90b233b7fe72d46a97b0cfb3eb33,sport e tempo libero,29,456,2
1ed390fc2e1df06251341c288d315eea,sport e tempo libero,56,1236,1
8f6830779a08a96560ec9f10e13d8fc8,articoli per l'infanzia,32,728,4
ab464d315185546c908a888506fc22c1,articoli per la casa,58,641,1
05317e90a20f490f4749cd92d33e0fbb,mobili,30,716,2
c3da6347b3df112e52de0d6f9443158b,edilizia,41,654,3
0f398da178a64533d9576940656d23cb,articoli per la casa,55,382,1
22544bc3cbb21d6fca8630805448ed93,mobili,51,215,1
951375c9c10ed889b35034522e5a334e,edilizia,36,344,1
1af8902c3a99c03308ce1a8d05dc7d52,musica,61,1106,8
7aac56e58e89831fecb41998f93049ea,articoli per la casa,52,195,3
aa48d4f285b37252409e6f9fcb0b8ffb,salute e bellezza,46,498,1
5a75c30c323b0ae56499ef163504648a,edilizia,37,272,1
b80fc6d567fe3d99eb5ce3fbe46f7010,articoli per la casa,36,254,1
1b64e3f229ea80e2b453b120cebcc448,elettronica,41,724,1
ab255f5e05402d14ba0dc69d530a5785,cartoleria,39,210,2
82caf2c378df511bd246f66917199274,idee regalo,53,728,1
19502a282608c5627fb32e22724727fc,giocattoli,47,181,1
d7cdea99e6f50310c242d02f16f1f63c,idee regalo,41,359,4
ffe013e1b4603e3b0b02fbb159d5b400,sport e tempo libero,43,281,2
242e43e16717ea0a751d98a83b773d4e,edilizia,52,547,2
8e36ace5bdfeb2a75f873fcd490a6511,articoli per la casa,54,1140,1
1998a489d7fafcff255f51e7ebb38068,idee regalo,55,743,3
cc82434eb4afd2f81d3c2525e54cbfce,musica,53,493,6
5dc0a51cc6ee5656da48ae091e9ffdc7,elettronica,59,123,1
8de2f47b78997a49459d4564b093fecc,elettronica,45,78,1
dd32399c79aa851dc98bfcfdd385700f,articoli per la casa,60,828,2
10aecaf5be4119fd6b8b9e2e8a5a1454,articoli per la casa,50,181,1
a7bbff32c7321478b29f924301a1867d,articoli per la casa,31,322,2
1775f1f0d5c82a7c311baa9074593e6d,salute e bellezza,43,1823,1
078b7149a32b479d3cbf1649fea0172c,libri,57,3694,1
c457d4bdf5645f666bdd00678e2fb286,mobili,56,528,6
dbaee28f4ee64465838a229582d77520,edilizia,58,1178,2
ad90bb7ba2b9ed51338d3d97b180bb05,salute e bellezza,35,510,1
b8ed1dd103e32cc29c222145bc5c74ec,idee regalo,55,1655,4
a7c9b5877966d71112d9a1b392fef8d1,articoli per la casa,58,495,2
ebad22047e14d0c85c898f3ea796030d,articoli per la casa,39,160,1
7fbbe412c783af7237d40b9145aa5a8b,giardinaggio,51,204,1
8d0fb54bb58d39a72269eb8fc708e865,sport e tempo libero,56,814,2
dbb00dd9b017066946537423958bd4ea,salute e bellezza,50,546,1
e3af4b7c220aca1535b34416de24dfb7,giocattoli,32,254,1
e182a4a7b0d3ed72d987ffade7df87f4,articoli per la casa,60,518,1
ff1f1de0f05e0ec5b2d721e2fb425b0c,giardinaggio,49,1592,1
58bde724a1c7fa581fc432dda14450dc,giardinaggio,36,141,1
3745086e428495d12317f5864306279f,giocattoli,40,327,1
2b210308bc3d8dee92cb9d62f7b4bbfb,giardinaggio,58,549,2
74166bb28ab55ae0eef81ed7ff3dff29,salute e bellezza,31,3293,1
cd4b1bc1c7c94fdcd94b2a7a87eeb050,idee regalo,38,678,1
4100a608bd0aa524b06ffefba973707b,salute e bellezza,39,798,1
99b5d7eec773ceced9d287d753ca00e9,cartoleria,46,484,3
2e0522d6646a3ec13a5507f212ecb614,articoli per la casa,54,625,1
127c0cde3ea832c4c4901159cf902d0e,elettronica,59,3723,1
cc4c16052222d5347726b1af1bfe7462,idee regalo,51,882,2
224703229a7c966a5b191651e1561be2,sport e tempo libero,52,234,4
34399bd4587bcbde51fe12d9a872b49a,articoli per la casa,58,953,1
ed811f9c4ce4994aa221a2b3875666db,elettronica,45,349,11
c6bf4cdc2fc9ca1189d18f026d95af07,articoli per la casa,58,1237,5
e5431fe7b289028ba2b453fafd45f0f8,mobili,57,692,3
844db1c4faa883826f99972c1ce3895d,articoli per la casa,57,718,1
63b2c54ffb7ded0576c3bd1346a53d1c,idee regalo,30,240,1
b1cc9c0c7fcad668f2e9b7a5978fd890,articoli per la casa,36,472,1
831305d3d8b3ff3726ace42fb44d9544,sport e tempo libero,39,1117,1
a56fbff66c12c1ef311cac69e7f2d5fb,mobili,48,493,2
ad21c6ffe97ed6db7a3d73b51bca2ee0,salute e bellezza,43,581,1
127de0ebca0eb694783d75d96fbf7109,automobile,59,1255,3
b80b06f3f098c07cd2c8116aa3f1a7ed,elettronica,55,1433,4
7b7867b1566350578959e705c5a46b2f,articoli per la casa,51,89,1
047c0b8057bd86c48c41d3b582d80c90,elettronica,55,312,5
c1b94ad68c3ff2b989d6df457a0d657a,articoli per la casa,60,782,6
f66b96cde4302b883004de82e17734b0,animali,55,1287,3
ca83ea24493d1cdaa236098ae779b175,elettronica,51,2396,7
2362d3d1782889c8759aa6ace2c73aad,automobile,56,370,1
88a3f73bd7326cded0153029c775d145,sport e tempo libero,47,614,1
818b53f8e37f256043e855531bd9bbef,salute e bellezza,56,915,1
16fa9029e1cac929d673dc7805b6d46e,mobili,48,820,1
ee3e94e918d05a5da04a4cb547e91dcc,elettronica,53,1459,4
dcbdf52239601eca861bf0d1aa598fab,elettronica,32,451,2
6e2a68aa94eb2a3b5b3499bf2314d544,articoli per la casa,46,513,2
7dd9fed6514b8c8d3c4e2a9ec6f96e8b,libri,59,1041,1
5ef15970297e8282ea1f0e3ddc528503,articoli per la casa,47,187,1
c34e98ba0749e6f9163215b9f293a560,sport e tempo libero,59,1081,4
c04dab58e6ce58a92c23cd60c7e130ba,articoli per la casa,51,364,2
64bdd5618789d2a145ddc94409a07579,elettronica,60,692,1
45256604fab2c941ffc501ebabd4d41a,salute e bellezza,47,2335,1
f0b543161e745b6c80a79c368db167a5,elettronica,60,540,2
02ad78835ec3f72e750d1dfa6a7e11b3,mobili,38,1303,2
e40dacc1c350d93c25ee648abbdd9236,mobili,53,953,1
82f0d5f5a4d52cf6ca68a2080bdd0d02,articoli per la casa,54,609,1
958cd4fc82ce0223c757f47bc9d67e23,automobile,59,1275,6
dac106d9436467c9e5ba3767d1c5aa01,elettronica,58,227,7
e3f154094d70c797fdb364c6f7160252,sport e tempo libero,52,237,1
30b426aecc4e322e14030c1f384b1763,sport e tempo libero,25,1002,1
76c73618750ec1718b6f51a96c498f93,salute e bellezza,57,844,3
c3798d484fb730f0b5c23af0d5361595,elettronica,45,150,1
893286a6bb8c754b4c7082d8705e6443,giocattoli,27,409,1
108b4577021cb9224b64dd2d3d24646a,idee regalo,40,416,1
fcda3a9193321b42d5b6177aa4f9e3ed,edilizia,60,695,2
151d7733b44e0c7b292d7e2efb5424a2,articoli per la casa,59,305,1
27c63413ca2806bcab40a31d0f862a59,articoli per la casa,60,1271,1
a8d8c3a49c2c4b4f2982b529311ce670,salute e bellezza,38,1228,1
a3f39453cb3bacd60e3828f50a2c9c23,articoli per la casa,43,179,1
d42f88e62ec14a8a5465cef3841919fc,articoli per la casa,59,416,1
268a2d46f49d8d1007f0381bc8c1edcc,sport e tempo libero,46,180,1
463cdd8acfe23847f35e29076df0bbbd,idee regalo,40,153,3
089526cae28a7fd487bfb3bab161d701,elettronica,44,433,1
f3ea2d1b49592d576d19a27fc400392a,salute e bellezza,47,2628,1
8a5334e25cfd596c6fca284b039cc99c,salute e bellezza,51,455,1
dcd3c062b4a5a8f5e411c9cf4772285a,alimentari,58,3907,1
6ef7db41787d5f0c65b2f9487d4336b7,automobile,47,2031,1
57e7f9befd08f9e14bc4545abf760d0e,giardinaggio,47,1017,1
337a76815f8f765a51535e787101c8fa,articoli per la casa,53,596,4
12717f7dc7e2daec2771d44b39f477b3,articoli per la casa,49,120,1
394022f6655a84ccaf2e13389a8ec779,articoli per l'infanzia,60,1299,1
c3d27ee9725d9bb6e585039665b36443,salute e bellezza,51,396,2
a7f67835c76b6bdd6950e1322c4b3900,sport e tempo libero,56,574,6
110372508609f644a4ed639c1c9440fa,giocattoli,60,1182,5
f7c9e1767903086a8dcffb1038b7e5b5,sport e tempo libero,59,738,4
283b761ae6738a52e9a64c4c6edb26d7,salute e bellezza,48,504,2
8b5227e28272123eefd613a10ffd7704,idee regalo,51,404,3
06649da52cbfbb4e9b6cfc332d56c119,elettronica,47,353,2
e98e429fc8f0c5a7bec057cca4f3b6ca,salute e bellezza,58,2665,1
cdad9f8ea258557cae046590bd2ba19c,edilizia,52,1667,1
7d9504e234d43cbe15b6c18624fe5609,animali,44,343,4
3abf2d4698bf245577543ea01d9c7f16,categoria non disponibile,0,0,0
69c5919a1b057b3d3d8b58f3b9b4b89d,automobile,34,364,1
ca0ebb053b17d7de027780de787ed000,idee regalo,55,708,1
12f3396e4e36112d4155e0c51ee35ed9,elettronica,52,616,1
1e15e15a2cf0210505c942496b19c917,articoli per la casa,44,475,1
cd00bff3b274caea4aac883ee3a8da56,salute e bellezza,55,1719,1
9a811162b50289557dfbcf9ecd9953c7,sport e tempo libero,58,746,3
b31b3d9e4c6ad3265d8f77f243e3f0d9,articoli per la casa,43,284,1
4651cbf18222b853f46619003d9861f3,edilizia,58,1495,7
a6522002275496708586383f7f137ee4,mobili,60,281,2
912d1fc21117a94dc8a67186df6010a7,idee regalo,38,1069,1
20d6d5469584eb71125803455ccf914a,elettronica,57,828,2
6dae4e6bc334685708571a48aa41d437,sport e tempo libero,36,383,2
5d0b0b39cb1a1afc63583475015c43ee,articoli per la casa,42,680,1
bc7f7a995ff963c23da53e0856e8b6a3,moda,59,63,4
b521fddf2c8a7e7d1791bfb3c1b2f278,sport e tempo libero,55,448,1
2b849e71ada03a262ef4338a7abd8b79,articoli per la casa,56,786,6
794c86fac605d182da0e2e7965c047f6,categoria non disponibile,23,1537,1
c57bafab28dd10e1d95c06ec176e7441,articoli per la casa,51,1265,4
d5a19cc8a92434231693043e185b4c5b,sport e tempo libero,35,1464,1
20da3eeeb6af0e217f80b316439a94be,elettronica,44,609,1
e2e2c6003104c5c3b265e60c980904d9,sicurezza,57,752,3
6fd83eb3e0799b775e4f946bd66657c0,categoria non disponibile,52,280,1
0a1ca683d91a7cb9b806f3710873bf47,salute e bellezza,50,1584,3
8e35752c1597713f370e8e63cf0dd338,giardinaggio,38,249,1
efe51826ab4363ada69569a61c5a23b1,edilizia,55,222,2
dd2ca29c9d0f93d3b1d28d7d7ee3025c,mobili,24,356,2
2b9b580cdc992e165ca0336a078d695f,giardinaggio,48,388,1
b74dc0cea31c255d5208d2a80c10ae19,sicurezza,58,246,2
2a3539131370b3ac020dd5f7a656a53d,elettronica,60,442,2
c968bbc4dfb718031488d3f109fee500,alimentari,26,165,1
ed3f966cd58a4389bd3959ebf14f18c6,libri,51,1095,2
96ac5914ae8307995bed8c15fc1bcebb,mobili,47,521,4
fde90f06296b26995fd0de6f16610d70,edilizia,45,225,1
7e7b779b89f4a8db5303391167c0377e,articoli per la casa,55,638,1
7d6bf2a74c5881cd8f7159032ad593e7,articoli per la casa,34,634,1
ee0324bc19887939d7d0fcfca68ee955,mobili,35,306,1
2f2eee65fc4cc4a5ee8362730719d290,cartoleria,60,920,9
35675af4fd3065f5e56b6d609ae385f5,articoli per la casa,47,444,2
d5cfc4570ec66c853873c3a7be07e377,elettronica,59,466,3
5a514ce9444538bed304a0607a853c09,mobili,38,243,2
701ff123e9085dcc9c2f833efded6374,idee regalo,50,268,5
668c66401c7341a09fbde2bcf15c1d55,sicurezza,60,331,2
c234674e4e175c7be49f4412f97c1248,automobile,30,952,5
711f03c825e58b95be1c0b429f7dda1b,elettronica,44,2188,1
30a47cc354b9607076272300c899dce9,articoli per l'infanzia,26,1594,5
c3b4729646369fa6b490fc0b732ab443,salute e bellezza,37,819,1
f9a09e5ecddf77ede4cade6a11624ac9,mobili,57,2172,1
7ae5c4294636a8ccd3d8574daa6d7d21,mobili,40,2268,1
5233802c90651b80bc4ed98158a68823,automobile,59,1369,2
7aa53bb43cb5b12d70be2a69d1e3c364,viaggi,58,487,3
f720c39eaaedbc6f37a0cac64fe6a6aa,automobile,56,374,4
624a104988a613eba3eae6cd9132d397,articoli per la casa,49,330,1
2d7a8b0a6a788d4dfaf9094bf36254c9,articoli per la casa,51,729,4
9478ba3a27de728ec65cf5048a23f34c,articoli per la casa,53,617,2
4a369cab4a7983776c6733d806f4c457,alimentari,48,423,1
ec53d5cd09b1dd78aa48a7d076fc51b1,alimentari,58,1316,1
be75efb07aff79cef2eec7ddc5de3952,sport e tempo libero,31,236,2
4cb33e9787e8a38b82bd68e70f5f4700,salute e bellezza,55,878,1
ef294607deabb11f3a073420257ab579,articoli per la casa,49,403,1
3a48c5b0b294fbbc416b0939e69f6f09,idee regalo,60,673,2
b17a6664cea6ac6c23ff388f5a67c973,salute e bellezza,50,212,2
fb19ac22e32dfecea21afbdde4b97b5f,elettronica,54,804,2
20e7fcf887b571d712eec11b3f74fe4c,elettronica,55,1730,3
c1af5ce247fd5fd18c52ba645c3c87b6,articoli per la casa,57,956,3
75be6b15a70d22b49d21e9c90ae7c2d6,elettronica,30,360,1
3eb3d01a76a4cbaff641de8a47e4ebec,sport e tempo libero,40,1416,1
496b2ebd2cc9b8b262c9705b1f3589ea,idee regalo,43,381,4
1945afae0c93166dce1f186d00125695,elettronica,58,1707,2
da37b504ecf6099b4f8af452ebdab0cc,articoli per l'infanzia,39,1285,2
b8998cc6607a73af89458be145ae150d,libri,42,1413,1
7c90b282a16b3b71b9d66913c649beb0,cartoleria,55,1260,4
857be5cab7b9c69b973ce723ca69c9f7,elettronica,59,1091,1
47f4c1c7335bd22493bf6f376ee9fa6b,salute e bellezza,57,721,1
c1124abcc7a081c6f00f97c9135522fb,salute e bellezza,53,2138,3
0a48b93d24c0c87253c73da8cb8c2e80,salute e bellezza,36,337,1
6054d161235b97a4aaccea2a086d30b8,edilizia,46,506,1
cd6141650f23cd9f6bd573a52d7af39a,mobili,52,540,4
f59062775ff63deba00e8b425f127e35,categoria non disponibile,0,0,0
28e1e01400863d6035542c650bc72be4,articoli per l'infanzia,59,451,3
5083416598756311d4bb4ddabd661e25,animali,54,459,1
5479f02af4cde2ebe8801cf2b05cd49b,edilizia,54,339,1
ed1e39b938c6cc6867d8f5fd408ce319,articoli per la casa,50,456,6
6627732c944353907f92ff0812138314,salute e bellezza,39,386,1
34604421b410aa74270f4309503a4338,automobile,33,703,5
494e28e86f2b12df2d95e9d55266ef4a,elettronica,53,496,2
4253d0bdfe5de877ffc994926fa6041f,mobili,56,279,1
d66efed659bfd2df454da7f4c4dac4dd,giardinaggio,50,1082,6
c3f538a01c95c92ddb8055bcfc6f4bd0,musica,48,2756,3
18dacb31f154c3607af782584f59b3c9,idee regalo,53,538,2
d5bf1e6386a450dd26acf14a6f41768f,articoli per la casa,25,352,2
d28afa86892b9020f79e6b0e01a7839b,giocattoli,54,102,1
a87595e0311a6cb55db1cef3c1c0e7a0,animali,52,1126,3
1e78f6e43c85b0bc80a2ccb4b78006ba,automobile,42,840,1
35b1777d7b1b0e7839a9d0bd138f4c76,salute e bellezza,38,398,1
9ea1152d6d52dc57ab2ea49aa626adc1,salute e bellezza,49,3037,1
17e18b0c88a853dd6de3e48a7cfa9d9a,automobile,54,490,1
caaa713799b547352795c831a14f1c3c,elettronica,60,1949,4
9c7f6d8c7ecb53b1ded940560fad344a,automobile,45,660,1
41751736c87d2da5af7c27168bf45a9d,articoli per l'infanzia,29,765,2
42d3ba4dd1a78c5ba05ccc0d3417706c,articoli per la casa,60,1344,3
d8347a6f6301cb4343a6e05e095e5871,cartoleria,60,815,5
60de781b3b48e9203b98776db5bd3035,salute e bellezza,41,948,1
7c467bb2783193fce00e68a53bf05fbd,mobili,52,344,3
7d3677c27db94bb3e1edc5d8cb313145,sport e tempo libero,40,659,1
389c7d7f59a980be2afbe84d648cd80f,articoli per la casa,36,808,2
681ac28f018f90684e23492046fcdb76,articoli per la casa,52,605,1
9d641daeb448e6a915e1f81234d4cd33,idee regalo,46,659,1
1b43b0a6105ffaa6dae01356daec2657,salute e bellezza,57,1534,1
91894be08b341b3d6228779d2a80ab94,cartoleria,38,251,1
765b5cdbf629b3d9ada3953e999c3ac0,salute e bellezza,53,1703,2
13a7ea24fee9ef57c3b7b5b69d3b4cda,cartoleria,60,688,3
e70d8bce868310111ec36d96f6d80a9c,cartoleria,35,332,2
44523a5e61f0a718c2231922b8856ad7,idee regalo,42,266,2
b0d010ca0b17fe7e3587343f2c68be43,salute e bellezza,59,753,2
08ca55f13fdc7712bc93387c2f66e3a4,salute e bellezza,57,2306,1
034ecce08e1adf75b5fecf2faac7ed11,sport e tempo libero,55,1392,1
7ddc9c0c8d8ff59c19050d36d2bdcb2a,articoli per la casa,57,217,3
c16677499cab7aea614e17c9fb8be1ed,cartoleria,57,82,1
a01801e4d348c3375e43643085a6b576,elettronica,55,1855,1
774ea72f37a7fbf1fb32b973a18f2348,edilizia,47,886,5
7151659c0516da0bb3d9f27312efb652,salute e bellezza,49,1729,1
aecdd1c18af2379312e946f33280fe25,elettronica,47,207,1
f55cd6a68f96c3041176998ce1850ff3,categoria non disponibile,0,0,0
090621b8ea8b2c856067283a91b493e9,salute e bellezza,60,1805,1
8cfcfc09db52830c8dab9e5a36d7ae6b,sport e tempo libero,42,607,4
a79ae5e76295aa86fb2a41afaa708074,giocattoli,32,479,1
f3bd35fc9b0b0c276dabdedcb1969f70,mobili,46,655,2
892bc3e900a6ad3cba5112ccdb33466f,giardinaggio,40,381,1
5002827044a87d2de4309a5e7e6e7755,viaggi,44,221,1
3478e86e13980bc0cf09919ae35561f3,giardinaggio,43,407,1
f7d67abec0a2ed71d5125e6eecbd8db9,categoria non disponibile,41,393,1
aa5889064ca9c81e3a9dc65dd018187c,sport e tempo libero,33,2440,2
ad673c1cd02b966e931f9db4fdc34791,elettronica,39,1321,3
16b4473e98422039c388f144a0b16f55,salute e bellezza,57,1293,1
920413d47417d9b3e04095f1704409fb,elettronica,33,321,1
c74a37316ea4fc5a410fc4ff2429a048,idee regalo,51,1088,2
70c09a6d537cf2d213fe0169db7d209f,sport e tempo libero,57,1101,4
a214ec4881cfa50f718046bdc15c6a22,idee regalo,59,183,2
57b5e5e19622c1aaf0fd159f5d9d5b4f,idee regalo,45,855,1
4dba4de4cd67ba2191c34468ac2ca841,animali,64,600,6
65a664671b56435d4b383cdb373f1b94,elettronica,48,774,1
70a9f1d2c0e23019d6b8db85a81e69c8,idee regalo,58,989,1
4cc4d02efc8f249c13355147fb44e34d,giardinaggio,37,653,1
427a6366149d0da432a4f01146b70275,articoli per la casa,48,414,1
628fb6b9d891eebd296eb3caa5bcb557,sport e tempo libero,48,604,1
3de0f67a3747dbf94f485e9f5843b02d,salute e bellezza,54,797,2
05c11568c221bcac5790a8720019d141,automobile,52,396,1
5c5378e8476e24c149e5b2e678ff4212,articoli per la casa,51,850,1
aa70c29cc4b519f080d45ba24d79e144,giardinaggio,13,892,1
16522de6b7f6222b7f9c3b00a0cf3218,articoli per l'infanzia,50,339,2
593874c5852ced0402ab6e2206204719,elettronica,47,186,1
70275b3042e4c4b6f18637720387bc0c,salute e bellezza,57,493,1
462646c1c1495199e63684d79e6e0d1b,cartoleria,63,920,6
d8d11b0dfd20afdb942dabc4ddb5fe24,elettronica,48,451,2
5c4a7b17b6fa8383e978922772ababb7,articoli per la casa,36,734,5
5101f008a270fb10336de6703f32221e,articoli per la casa,54,503,1
a25fb4516757403b129bcfe366dddb9b,articoli per la casa,60,335,3
46c24b0c339975a99512fd7f9e781063,articoli per l'infanzia,36,489,2
5c9f86c0e642b62c2100fd8d26f38771,sport e tempo libero,37,580,2
63cec29ad7647672c20955844b3a212e,salute e bellezza,35,2115,1
e320966c24d4de5668a3de9f455ec156,libri,38,712,1
0c761b0e33d708e6a3694a94ac4b82c4,salute e bellezza,45,1982,1
ff3377c7e76bb050877c8a7c28d7525f,sport e tempo libero,32,362,2
35c22f2ce4b0627c44c10feec4d02c4d,sport e tempo libero,20,198,4
475936ba8be53c74b3bce95cb665a0b3,salute e bellezza,43,1715,1
5a3f2f6e363dcc2277ba8df88f3a078c,articoli per la casa,39,530,1
41ad56651f07e2f6f66f9372c0e89071,salute e bellezza,51,273,1
ed506becc3430a3a6331df5b4c3eaed3,moda,48,731,1
6d9c13461ff3d5e84455aec235969d23,elettronica,30,361,1
61447f1b201702e05090de1afd35c560,salute e bellezza,57,696,5
4d48ac77f9d392c0ce075a49390d0b76,sport e tempo libero,39,1765,1
b7ee4f73c0c56e60a43be7989149c089,automobile,60,1551,3
c07f064fdcfd7e6c865fa295be464196,moda,50,542,4
